"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_rate","currency","estimated_monthly_storage_fee","dangerous_goods_storage_type","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B09NR1LC4C","X0033S6WEF","365Home 2-Pack Our First Home 2022 Keychain Housewarming Gift New Home Gift Realtor Closing Gifts (Our First Home 3)","AFW1","US","3.9","1.85","0.47","inches","0.07","pounds","0.002","cubic feet","Standard-Size","3.71","0.0","0.007","2022-07","0.83","USD","0.0058","--","N","N","0.0","--","0.13"
"B09791N7TS","X0033SE0N5","365Home 2-Pack Our First Home 2022 Keychain Housewarming Gift New Home Gift Realtor Closing Gifts (Our First Home 4)","AFW1","US","4.45","3.9","0.39","inches","0.04","pounds","0.0039","cubic feet","Standard-Size","9.0","0.0","0.0353","2022-07","0.83","USD","0.0293","--","N","N","0.0","--","0.0"
"B07XX7TK7N","X002BC00R9","Nidavellir 2-Pack Infinity Gauntlet Bottle Opener Thanos Glove Bottle Opener Fist Beer Bottle Opener and Mjolnir Keychain Bottle Opener","AGS1","US","5.7","2.9","1.6","inches","0.55","pounds","0.0153","cubic feet","Standard-Size","1.0","0.0","0.0153","2022-07","0.83","USD","0.01","--","N","N","0.0","--","0.0"
"B07GLJ2YNF","X001X2JGO1","VNFLY Stormbreaker Keychain Axe Keychain Thor Hammer Keychain Hammer Key Ring (Silver)","AKC1","US","5.55","3.98","1.61","inches","0.07","pounds","0.0206","cubic feet","Standard-Size","0.23","0.0","0.004","2022-07","0.83","USD","0.0033","--","N","N","0.0","--","0.03"
"B07KX5LWHM","X001YSJJJB","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Silver & Blue)","AKC1","US","6.22","3.9","1.14","inches","0.18","pounds","0.016","cubic feet","Standard-Size","1.0","0.0","0.016","2022-07","0.83","USD","0.0133","--","N","N","0.0","--","0.0"
"B07KX5V1LC","X001YUO5YX","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Blue)","AKC1","US","5.05","4.0","1.02","inches","0.1","pounds","0.0119","cubic feet","Standard-Size","1.0","0.0","0.0119","2022-07","0.83","USD","0.0099","--","N","N","0.0","--","0.0"
"B07RYPBYPV","X0026HUHVX","VNFLY Mjolnir Bottle Opener, Magnetic Thor Hammer Bottle Opener, Thor Beer Bottle Opener, Magnetic Bottle Opener for Refrigerator (Silver)","AKC1","US","6.69","3.82","2.2","inches","0.35","pounds","0.0325","cubic feet","Standard-Size","0.03","0.0","0.001","2022-07","0.83","USD","9.0E-4","--","N","N","0.0","--","0.0"
"B07SC37NY5","X0026W1D9X","VNFLY Captain America Shield Keychain (Rotative Version)","AKC1","US","4.29","3.31","0.75","inches","0.11","pounds","0.0062","cubic feet","Standard-Size","6.1","0.0","0.0374","2022-07","0.83","USD","0.031","--","N","N","0.0","--","0.03"
"B07RND7Q6Y","X00277ZSBB","VNFLY Captain America Shield Keychain (Shield)","AKC1","US","2.25","2.05","0.65","inches","0.09","pounds","0.0017","cubic feet","Standard-Size","78.71","0.0","0.1366","2022-07","0.83","USD","0.1133","--","N","N","0.0","--","0.0"
"B07V278VJ1","X0028N5BQ1","Nidavellir Mjolnir Keychain Bottle Opener, Thor Hammer Bottle Opener Keychain, Thor Bottle Opener Keychain (Silver)","AKC1","US","3.2","1.8","0.04","inches","0.5","pounds","1.0E-4","cubic feet","Standard-Size","19.03","0.0","0.0025","2022-07","0.83","USD","0.0021","--","N","N","0.0","--","0.03"
"B07V1RBC2X","X0028O2PTV","VNFLY Mjolnir Keychain Bottle Opener, Thor Hammer Bottle Opener Keychain, Thor Keychain Beer Bottle Opener (Silver)","AKC1","US","4.53","3.46","0.87","inches","0.09","pounds","0.0079","cubic feet","Standard-Size","3.81","0.0","0.0295","2022-07","0.83","USD","0.0245","--","N","N","0.0","--","0.06"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Mjolnir Keychain Bottle Opener Infinity Gauntlet Keychain Bottle Opener, Thor Hammer Keychain Bottle Opener Thanos Glove Keychain Bottle Opener","AKC1","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","3.16","0.0","0.0268","2022-07","0.83","USD","0.0222","--","N","N","0.0","--","0.03"
"B07V5FRPQR","X0028QCO2R","VNFLY Nano Gauntlet Keychain Iron Man Infinity Gauntlet Keychain Iron Man Glove Keychain Glove Key Ring","AKC1","US","4.37","1.65","1.34","inches","0.12","pounds","0.0056","cubic feet","Standard-Size","25.0","0.0","0.1399","2022-07","0.83","USD","0.1162","--","N","N","0.0","--","0.0"
"B07V3C477B","X0028QD3SV","VNFLY Infinity Gauntlet Keychain Bottle Opener Thanos Glove Keychain Bottle Opener Thanos Beer Bottle Opener Keychain (Bronze)","AKC1","US","3.2","1.4","1.0","inches","0.1","pounds","0.0026","cubic feet","Standard-Size","0.58","0.0","0.0012","2022-07","0.83","USD","0.001","--","N","N","0.0","--","0.13"
"B07XX7P9F6","X002BBZPYN","Nidavellir 2-Pack Mjolnir Bottle Opener Magnetic Thor Hammer Bottle Opener and Infinity Gauntlet Bottle Opener Keychain, Thor Beer Bottle Opener, Magnetic Bottle Opener for Refrigerator","AKC1","US","6.46","5.28","2.2","inches","0.35","pounds","0.0434","cubic feet","Standard-Size","4.32","0.0","0.1863","2022-07","0.83","USD","0.1546","--","N","N","0.0","--","0.03"
"B07XX7TK7N","X002BC00R9","Nidavellir 2-Pack Infinity Gauntlet Bottle Opener Thanos Glove Bottle Opener Fist Beer Bottle Opener and Mjolnir Keychain Bottle Opener","AKC1","US","5.7","2.9","1.6","inches","0.55","pounds","0.0153","cubic feet","Standard-Size","1.52","0.0","0.0222","2022-07","0.83","USD","0.0184","--","N","N","0.0","--","0.06"
"B07XX87R29","X002BC0MTF","Nidavellir 2-Pack Mjolnir Bottle Opener Magnetic Thor Hammer Bottle Opener and Mjolnir Keychain Bottle Opener, Thor Beer Bottle Opener, Magnetic Bottle Opener for Refrigerator","AKC1","US","6.77","4.29","2.05","inches","0.37","pounds","0.0345","cubic feet","Standard-Size","30.26","0.0","1.0414","2022-07","0.83","USD","0.8644","--","N","N","0.0","--","0.03"
"B078HLG2B4","X002BCJO03","Bayram Thor Hammer Bottle Opener | Beer Opener Big Bar Wine Mjolnir Bronze 16.5x7cm (Bronze)","AKC1","US","8.46","4.88","2.01","inches","0.29","pounds","0.048","cubic feet","Standard-Size","20.0","0.0","0.9604","2022-07","0.83","USD","0.7972","--","N","N","0.0","--","0.0"
"B07GS5JQTS","X002BCLJ7T","UMIWE Creative Multipurpose Thanos Gauntlet Glove Beer Bottle Opener Beer Best Gifts for Men, Husband, Dad, Grandpa, Boyfriend","AKC1","US","5.5","3.2","2.5","inches","0.35","pounds","0.0255","cubic feet","Standard-Size","0.26","0.0","0.0066","2022-07","0.83","USD","0.0055","--","N","N","0.0","--","0.0"
"B07Y2C5KM3","X002BGVME5","365Home 3-Pack Stormbreaker Keychain Infinity Gauntlet Keychain Mjolnir Key Chain Thor Hammer Keychain Key Ring","AKC1","US","5.08","3.31","0.94","inches","0.28","pounds","0.0092","cubic feet","Standard-Size","1.0","0.0","0.0092","2022-07","0.83","USD","0.0076","--","N","N","0.0","--","0.0"
"B07Y8CDXX7","X002BMAK6F","365Home 3-Pack Nano Gauntlet Keychain Infinity Gauntlet Keychain Mjolnir Key Chain Thor Hammer Keychain Key Ring","AKC1","US","5.16","4.65","1.22","inches","0.04","pounds","0.0169","cubic feet","Standard-Size","1.0","0.0","0.0169","2022-07","0.83","USD","0.0141","--","N","N","0.0","--","0.0"
"B07Y8DR1KJ","X002BMC33N","365Home 3-Pack Stormbreaker Keychain Nano Gauntlet Keychain Mjolnir Key Chain Thor Hammer Keychain Key Ring","AKC1","US","5.31","3.86","1.14","inches","0.3","pounds","0.0135","cubic feet","Standard-Size","4.0","0.0","0.0542","2022-07","0.83","USD","0.045","--","N","N","0.0","--","0.0"
"B07Z7G5PXZ","X002CIGNAF","365Home Infinity Gauntlet Keychain Bottle Opener Thanos Glove Keychain Bottle Opener Thanos Beer Bottle Opener Keychain (Gold)","AKC1","US","3.6","1.9","1.5","inches","0.15","pounds","0.0059","cubic feet","Standard-Size","2.0","0.0","0.0119","2022-07","0.83","USD","0.0099","--","N","N","0.0","--","0.0"
"B07Z779DMH","X002CII6L9","365Home Infinity Gauntlet Keychain Bottle Opener Thanos Glove Keychain Bottle Opener Thanos Beer Bottle Opener Keychain (Red Copper)","AKC1","US","3.0","2.0","1.0","inches","0.1","pounds","0.0035","cubic feet","Standard-Size","6.39","0.0","0.0221","2022-07","0.83","USD","0.0183","--","N","N","0.0","--","0.03"
"B085L7PY6Z","X002HF85EP","365Home Mjolnir Keychain Thor Hammer Keychain Hammer Key Ring (Silver)","AKC1","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","5.26","0.0","0.0184","2022-07","0.83","USD","0.0152","--","N","N","0.0","--","0.03"
"B08CXG45F4","X002L0EXYR","365Home 2-Pack Stormbreaker Keychain Mjolnir Key Chain Thor Hammer Keychain Hammer Key Ring","AKC1","US","5.7","4.6","1.0","inches","0.17","pounds","0.0152","cubic feet","Standard-Size","0.55","0.0","0.0069","2022-07","0.83","USD","0.0057","--","N","N","0.0","--","0.1"
"B08HWTY667","X002NAFPDX","Nidavellir Captain America Keychain Bottle Opener, Shield Bottle Opener Keychain, Captain America Shield Keychain Bottle Opener Shield Key Ring (Silver)","AKC1","US","2.0","2.0","0.4","inches","0.05","pounds","9.0E-4","cubic feet","Standard-Size","1.39","0.0","0.0011","2022-07","0.83","USD","9.0E-4","--","N","N","0.0","--","0.16"
"B08XWY4F7C","X002TM7I8Z","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 Black & 1 White)","AKC1","US","6.97","4.06","2.83","inches","0.15","pounds","0.0463","cubic feet","Standard-Size","1.97","0.0","0.0912","2022-07","0.83","USD","0.0757","--","N","N","0.0","--","0.0"
"B08Y5PSHJ9","X002TPQ8ZL","365Home Multifunction Barbecue Meat Skewer Machine BBQ Meat String Device Quick Portable Meat Skewer Box Easy Skewer Tools Kebab Maker BBQ Gadget","AKC1","US","7.4","5.24","1.61","inches","0.24","pounds","0.0361","cubic feet","Standard-Size","8.0","0.0","0.289","2022-07","0.83","USD","0.2399","--","N","N","0.0","--","0.0"
"B08ZN9NFPK","X002UDBVHH","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 White)","AKC1","US","6.26","4.41","2.64","inches","0.26","pounds","0.0422","cubic feet","Standard-Size","0.42","0.0","0.0163","2022-07","0.83","USD","0.0136","--","N","N","0.0","--","0.03"
"B072JN8C2Q","X002UDBVHR","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 White)","AKC1","US","7.99","5.0","3.11","inches","0.29","pounds","0.0719","cubic feet","Standard-Size","0.19","0.0","0.0139","2022-07","0.83","USD","0.0116","--","N","N","0.0","--","0.0"
