"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Oct 10, 2023 12:26:27 PM PDT","18800587351","Liquidations","9151438105551","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","1","","Standard Orders","","","","","","1.30","0","0","0","0","0","0","0","0","0","0","0","0","-0.55","0","0.75"
"Oct 10, 2023 12:26:40 PM PDT","18800587351","Order","112-1684983-8885812","PQ-VAPU-PB7S","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfr","1","amazon.com","Standard Orders","Amazon","SMYRNA","GA","30080-7428","MarketplaceFacilitator","9.99","0.60","0","0","0","0","0","0","0","0","-0.60","-1.50","-3.47","0","0","5.02"
"Oct 10, 2023 12:27:14 PM PDT","18800587351","Order","114-4759383-3977833","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","Roanoke","VA","24015","MarketplaceFacilitator","9.99","0.53","0","0","0","0","0","0","0","0","-0.53","-1.50","-3.47","0","0","5.02"
"Oct 10, 2023 12:30:40 PM PDT","18800587351","Liquidations","9151438134551","X003FLVCYP","365Home 2-Pack Universal Bathtub Stopper with Drain Hair Catcher, Upgraded Bathroom Shower Drain Hair Trap, Pop-Up Drain Filter for 1.3 - 1.6 Inch","1","","Standard Orders","","","","","","1.14","0","0","0","0","0","0","0","0","0","0","0","0","-0.47","0","0.67"
"Oct 10, 2023 12:33:27 PM PDT","18800587351","Liquidations","9151438106551","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","1","","Standard Orders","","","","","","1.30","0","0","0","0","0","0","0","0","0","0","0","0","-0.55","0","0.75"
"Oct 10, 2023 12:33:30 PM PDT","18800587351","Liquidations","9151438112551","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","1","","Standard Orders","","","","","","1.30","0","0","0","0","0","0","0","0","0","0","0","0","-0.55","0","0.75"
"Oct 10, 2023 12:34:05 PM PDT","18800587351","Liquidations","9151438117551","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","1","","Standard Orders","","","","","","1.30","0","0","0","0","0","0","0","0","0","0","0","0","-0.55","0","0.75"
"Oct 10, 2023 12:35:18 PM PDT","18800587351","Liquidations","9151438119551","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","1","","Standard Orders","","","","","","1.30","0","0","0","0","0","0","0","0","0","0","0","0","-0.55","0","0.75"
"Oct 10, 2023 12:36:05 PM PDT","18800587351","Liquidations","9151438123551","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","1","","Standard Orders","","","","","","1.30","0","0","0","0","0","0","0","0","0","0","0","0","-0.55","0","0.75"
"Oct 10, 2023 12:37:12 PM PDT","18800587351","Liquidations","9151438129551","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","1","","Standard Orders","","","","","","1.30","0","0","0","0","0","0","0","0","0","0","0","0","-0.55","0","0.75"
"Oct 10, 2023 12:41:07 PM PDT","18800587351","Order","114-4141038-3818605","BE-W3LE-59Z4","1TO3GO?Upgrade? Adjustable Dog Training Collar with 4 Extra Links for Medium, Large and X-Large Dogs (Improved o-Ring)","1","amazon.com","Standard Orders","Amazon","BOZEMAN","MT","59718-4105","","11.39","0","0","0","0","0","0","0","0","0","0","-1.71","-4.08","0","0","5.60"
"Oct 10, 2023 12:44:00 PM PDT","18800587351","Liquidations","9151438136551","X003FLVCYP","365Home 2-Pack Universal Bathtub Stopper with Drain Hair Catcher, Upgraded Bathroom Shower Drain Hair Trap, Pop-Up Drain Filter for 1.3 - 1.6 Inch","1","","Standard Orders","","","","","","1.14","0","0","0","0","0","0","0","0","0","0","0","0","-0.47","0","0.67"
"Oct 10, 2023 12:44:12 PM PDT","18800587351","Liquidations","9151438101551","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","1","","Standard Orders","","","","","","1.30","0","0","0","0","0","0","0","0","0","0","0","0","-0.55","0","0.75"
"Oct 10, 2023 12:46:14 PM PDT","18800587351","Liquidations","9151438131551","X003FLVCYP","365Home 2-Pack Universal Bathtub Stopper with Drain Hair Catcher, Upgraded Bathroom Shower Drain Hair Trap, Pop-Up Drain Filter for 1.3 - 1.6 Inch","1","","Standard Orders","","","","","","1.14","0","0","0","0","0","0","0","0","0","0","0","0","-0.47","0","0.67"
"Oct 10, 2023 12:46:17 PM PDT","18800587351","Liquidations","9151438130551","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","1","","Standard Orders","","","","","","1.30","0","0","0","0","0","0","0","0","0","0","0","0","-0.55","0","0.75"
"Oct 10, 2023 12:46:26 PM PDT","18800587351","Liquidations","9151438114551","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","1","","Standard Orders","","","","","","1.30","0","0","0","0","0","0","0","0","0","0","0","0","-0.55","0","0.75"
"Oct 10, 2023 12:52:51 PM PDT","18800587351","Liquidations","9151438121551","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","1","","Standard Orders","","","","","","1.30","0","0","0","0","0","0","0","0","0","0","0","0","-0.55","0","0.75"
"Oct 10, 2023 12:52:54 PM PDT","18800587351","Liquidations","9151438108551","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","1","","Standard Orders","","","","","","1.30","0","0","0","0","0","0","0","0","0","0","0","0","-0.55","0","0.75"
"Oct 10, 2023 12:56:10 PM PDT","18800587351","Liquidations","9151438127551","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","1","","Standard Orders","","","","","","1.30","0","0","0","0","0","0","0","0","0","0","0","0","-0.55","0","0.75"
"Oct 10, 2023 12:56:53 PM PDT","18800587351","Liquidations","9151438102551","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","1","","Standard Orders","","","","","","1.30","0","0","0","0","0","0","0","0","0","0","0","0","-0.55","0","0.75"
"Oct 10, 2023 1:00:42 PM PDT","18800587351","Liquidations","9151438115551","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","1","","Standard Orders","","","","","","1.30","0","0","0","0","0","0","0","0","0","0","0","0","-0.55","0","0.75"
"Oct 10, 2023 1:00:43 PM PDT","18800587351","Order","114-1792793-8206668","Template-set3","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","1","amazon.com","Standard Orders","Amazon","MORRISTOWN","TN","37813-1416","MarketplaceFacilitator","11.99","1.17","0","0","0","0","0","0","0","0","-1.17","-1.80","-3.58","0","0","6.61"
"Oct 10, 2023 1:01:16 PM PDT","18800587351","Order","114-0342854-2199403","Template-set3","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","1","amazon.com","Standard Orders","Amazon","MIDLOTHIAN","TX","76065-4833","MarketplaceFacilitator","11.99","0.78","0","0","0","0","0","0","0","0","-0.78","-1.80","-3.58","0","0","6.61"
"Oct 10, 2023 1:01:47 PM PDT","18800587351","Liquidations","9151438096551","X003FLMCS5","365Home Universal Bathtub Stopper with Drain Hair Catcher, Upgraded Bathroom Shower Drain Hair Trap, Pop-Up Drain Filter for 1.3 - 1.6 Inch","1","","Standard Orders","","","","","","0.65","0","0","0","0","0","0","0","0","0","0","0","0","-0.35","0","0.30"
"Oct 10, 2023 1:01:54 PM PDT","18800587351","Liquidations","9151438137551","X003A8K93X","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","1","","Standard Orders","","","","","","0.58","0","0","0","0","0","0","0","0","0","0","0","0","-0.34","0","0.24"
"Oct 10, 2023 1:02:05 PM PDT","18800587351","Liquidations","9151438103551","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","1","","Standard Orders","","","","","","1.30","0","0","0","0","0","0","0","0","0","0","0","0","-0.55","0","0.75"
"Oct 10, 2023 1:02:55 PM PDT","18800587351","Order","113-7142023-8771430","ZW-QWQO-GLBK","365Home Bamboo Silverware Organizer Countertop, Flatware Caddy, Bamboo Utensil Holder for Party, Kitchen Table, Farmhouse","1","amazon.com","Standard Orders","Amazon","FORT COLLINS","CO","80524-4281","MarketplaceFacilitator","19.99","1.51","0","0","0","0","0","0","0","0","-1.51","-3.00","-6.39","0","0","10.60"
"Oct 10, 2023 1:03:30 PM PDT","18800587351","Liquidations","9151438132551","X003FLVCYP","365Home 2-Pack Universal Bathtub Stopper with Drain Hair Catcher, Upgraded Bathroom Shower Drain Hair Trap, Pop-Up Drain Filter for 1.3 - 1.6 Inch","1","","Standard Orders","","","","","","1.14","0","0","0","0","0","0","0","0","0","0","0","0","-0.47","0","0.67"
"Oct 10, 2023 1:13:28 PM PDT","18800587351","Order","112-3163387-8227461","2pack-chargerprotector-white&gray","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","WEST ROXBURY","MA","02132-1426","MarketplaceFacilitator","8.99","0.56","0","0","0","0","0","0","0","0","-0.56","-1.35","-3.09","0","0","4.55"
"Oct 10, 2023 1:16:19 PM PDT","18800587351","Order","114-9906401-0054661","ZW-QWQO-GLBK","365Home Bamboo Silverware Organizer Countertop, Flatware Caddy, Bamboo Utensil Holder for Party, Kitchen Table, Farmhouse","1","amazon.com","Standard Orders","Amazon","BATON ROUGE","LA","70820-5027","MarketplaceFacilitator","22.49","2.24","0","0","0","0","0","0","0","0","-2.24","-3.37","-6.39","0","0","12.73"
"Oct 10, 2023 1:16:43 PM PDT","18800587351","Order","114-5935403-4052212","10-Pack-Adhesive punch","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips","1","amazon.com","Standard Orders","Amazon","MELISSA","TX","75454-2873","MarketplaceFacilitator","7.19","0.45","0","0","0","0","0","0","0","0","-0.45","-1.08","-3.47","0","0","2.64"
"Oct 10, 2023 1:24:30 PM PDT","18800587351","Order","113-2519739-4771457","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","FLANDERS","NJ","07836-9040","MarketplaceFacilitator","9.99","0.66","0","0","0","0","0","0","0","0","-0.66","-1.50","-3.47","0","0","5.02"
"Oct 10, 2023 1:26:03 PM PDT","18800587351","Order","112-1991827-8725011","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","RAYMOND","CA","93653-9537","MarketplaceFacilitator","9.99","0.77","0","0","0","0","0","0","0","0","-0.77","-1.50","-3.47","0","0","5.02"
"Oct 10, 2023 1:28:09 PM PDT","18800587351","Order","114-9473611-6430646","2pack-chargerprotector-white&gray","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","NEW SALEM","ND","58563-9205","MarketplaceFacilitator","8.99","0.49","0","0","0","0","0","0","0","0","-0.49","-1.35","-3.09","0","0","4.55"
"Oct 10, 2023 1:32:30 PM PDT","18800587351","Order","112-1474325-4870627","2pack-chargerprotector-white&gray","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","SOUTHPORT","CT","06890-1469","MarketplaceFacilitator","8.99","0.57","0","0","0","0","0","0","0","0","-0.57","-1.35","-3.09","0","0","4.55"
"Oct 10, 2023 1:33:01 PM PDT","18800587351","Order","112-7849831-0261869","2pack-chargerprotector-white&gray","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","TYLER","TX","75703-7700","MarketplaceFacilitator","8.99","0.74","0","0","0","0","0","0","0","0","-0.74","-1.35","-3.09","0","0","4.55"
"Oct 10, 2023 1:34:54 PM PDT","18800587351","Liquidations","9151438120551","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","1","","Standard Orders","","","","","","1.30","0","0","0","0","0","0","0","0","0","0","0","0","-0.55","0","0.75"
"Oct 10, 2023 1:35:23 PM PDT","18800587351","Order","114-2566892-8653008","4U-GGNP-22F6","1TO3GO Pet Grooming Gloves Pet Hair Remover Cat, Dog Washing Gloves Silicone Heat Resistant Cleaning Gloves with High-Density Teeth Grooming Gloves fo","1","amazon.com","Standard Orders","Amazon","PALMERTON","PA","18071-5434","MarketplaceFacilitator","9.99","0.60","0","0","0","0","0","0","0","0","-0.60","-1.50","-3.47","0","0","5.02"
"Oct 10, 2023 1:35:59 PM PDT","18800587351","Liquidations","9151438104551","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","1","","Standard Orders","","","","","","1.30","0","0","0","0","0","0","0","0","0","0","0","0","-0.55","0","0.75"
"Oct 10, 2023 1:39:06 PM PDT","18800587351","Order","112-4408749-6573049","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","PENSACOLA","FL","32504-9030","MarketplaceFacilitator","9.99","0.75","0","0","0","0","0","0","0","0","-0.75","-1.50","-3.47","0","0","5.02"
"Oct 10, 2023 1:41:13 PM PDT","18800587351","Order","111-1207723-6662639","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","PANAMA CITY","FL","32401-2378","MarketplaceFacilitator","9.99","0.70","0","0","0","0","0","0","0","0","-0.70","-1.50","-3.47","0","0","5.02"
"Oct 10, 2023 1:43:08 PM PDT","18800587351","Order","114-7687847-3813830","ZW-QWQO-GLBK","365Home Bamboo Silverware Organizer Countertop, Flatware Caddy, Bamboo Utensil Holder for Party, Kitchen Table, Farmhouse","1","amazon.com","Standard Orders","Amazon","VISTA","CA","92084-5323","MarketplaceFacilitator","19.99","1.65","0","0","0","0","0","0","0","0","-8.25","-15.00","-6.39","0","0","-8.00"
"Oct 10, 2023 1:43:08 PM PDT","18800587351","Order","114-7687847-3813830","ZW-QWQO-GLBK","365Home Bamboo Silverware Organizer Countertop, Flatware Caddy, Bamboo Utensil Holder for Party, Kitchen Table, Farmhouse","1","amazon.com","Standard Orders","Amazon","VISTA","CA","92084-5323","","19.99","1.65","0","0","0","0","0","0","0","0","0","0","-6.39","0","0","15.25"
"Oct 10, 2023 1:43:08 PM PDT","18800587351","Order","114-7687847-3813830","ZW-QWQO-GLBK","365Home Bamboo Silverware Organizer Countertop, Flatware Caddy, Bamboo Utensil Holder for Party, Kitchen Table, Farmhouse","1","amazon.com","Standard Orders","Amazon","VISTA","CA","92084-5323","","19.99","1.65","0","0","0","0","0","0","0","0","0","0","-6.39","0","0","15.25"
"Oct 10, 2023 1:43:08 PM PDT","18800587351","Order","114-7687847-3813830","ZW-QWQO-GLBK","365Home Bamboo Silverware Organizer Countertop, Flatware Caddy, Bamboo Utensil Holder for Party, Kitchen Table, Farmhouse","1","amazon.com","Standard Orders","Amazon","VISTA","CA","92084-5323","","19.99","1.65","0","0","0","0","0","0","0","0","0","0","-6.39","0","0","15.25"
"Oct 10, 2023 1:43:08 PM PDT","18800587351","Order","114-7687847-3813830","ZW-QWQO-GLBK","365Home Bamboo Silverware Organizer Countertop, Flatware Caddy, Bamboo Utensil Holder for Party, Kitchen Table, Farmhouse","1","amazon.com","Standard Orders","Amazon","VISTA","CA","92084-5323","","19.99","1.65","0","0","0","0","0","0","0","0","0","0","-6.39","0","0","15.25"
"Oct 10, 2023 1:52:45 PM PDT","18800587351","Order","113-3210111-1342618","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","CHARLOTTE","NC","28211-4015","MarketplaceFacilitator","9.99","0.72","0","0","0","0","0","0","0","0","-0.72","-1.50","-3.47","0","0","5.02"
"Oct 10, 2023 2:00:51 PM PDT","18800587351","Order","111-0728043-6895405","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","MABLETON","GA","30126-1614","MarketplaceFacilitator","9.99","0.60","0","0","0","0","0","0","0","0","-0.60","-1.50","-3.47","0","0","5.02"
"Oct 10, 2023 2:14:13 PM PDT","18800587351","Order","113-9971195-1608240","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","FAYETTEVILLE","NC","28311","MarketplaceFacilitator","9.99","0.70","0","0","0","0","0","0","0","0","-0.70","-1.50","-3.47","0","0","5.02"
"Oct 10, 2023 2:18:06 PM PDT","18800587351","Order","112-4801556-1776235","2pack-chargerprotector-pink&black","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","Ceres","CA","95307-2105","MarketplaceFacilitator","8.99","0.75","0","0","0","0","0","0","0","0","-0.75","-1.35","-3.09","0","0","4.55"
"Oct 10, 2023 2:18:42 PM PDT","18800587351","Order","113-2721372-9824247","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","NASHVILLE","TENNESSEE","37205-4747","MarketplaceFacilitator","9.99","0.92","0","0","0","0","0","0","0","0","-0.92","-1.50","-3.47","0","0","5.02"
"Oct 10, 2023 2:21:48 PM PDT","18800587351","Order","112-4235348-3393852","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","MANY","LA","71449-3232","MarketplaceFacilitator","9.99","1.01","0","0","0","0","0","0","0","0","-1.01","-1.50","-3.47","0","0","5.02"
"Oct 10, 2023 2:30:54 PM PDT","18800587351","Order","112-1926229-7834601","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","DURHAM","NC","27707-9632","MarketplaceFacilitator","9.99","0.75","0","0","0","0","0","0","0","0","-0.75","-1.50","-3.47","0","0","5.02"
"Oct 10, 2023 2:31:04 PM PDT","18800587351","Order","114-7601248-9460264","2pack-chargerprotector-pink&black","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","LELAND","NC","28451-4205","MarketplaceFacilitator","8.99","0.61","0","0","0","0","0","0","0","0","-0.61","-1.35","-3.09","0","0","4.55"
"Oct 10, 2023 2:46:16 PM PDT","18800587351","Order","113-1337090-9673811","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","MEMPHIS","TN","38111-2519","MarketplaceFacilitator","9.99","0.97","0","0","0","0","0","0","0","0","-0.97","-1.50","-3.47","0","0","5.02"
"Oct 10, 2023 2:59:54 PM PDT","18800587351","Order","114-9315088-7133033","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","COLTS NECK","NJ","07722-1023","MarketplaceFacilitator","9.99","0.66","0","0","0","0","0","0","0","0","-0.66","-1.50","-3.47","0","0","5.02"
"Oct 10, 2023 3:10:50 PM PDT","18800587351","Order","112-3158720-5014645","Sport-bag-leopard","VNFLY Upgrade Water Bottle Pouch for Stanley, Tumbler Pouch with Pocket for Stanley Fanny Pack 18 to 40 oz, Stanley Cup Pouch with Silicone Spill-proo","1","amazon.com","Standard Orders","Amazon","DAVIDSON","NC","28036-8846","MarketplaceFacilitator","9.59","0.70","0","0","0","0","0","0","0","0","-0.70","-1.44","-2.37","0","0","5.78"
"Oct 10, 2023 3:10:50 PM PDT","18800587351","Order","112-3158720-5014645","Sport-bag-Pink","VNFLY Upgrade Water Bottle Pouch for Stanley, Tumbler Pouch with Pocket for Stanley Fanny Pack 18 to 40 oz, Stanley Cup Pouch with Silicone Spill-Proo","1","amazon.com","Standard Orders","Amazon","DAVIDSON","NC","28036-8846","MarketplaceFacilitator","8.79","0.64","0","0","0","0","0","0","0","0","-0.64","-1.32","0","0","0","7.47"
"Oct 10, 2023 3:10:59 PM PDT","18800587351","Liquidations","9159072754551","X002TPQ8ZL","365Home Multifunction Barbecue Meat Skewer Machine BBQ Meat String Device Quick Portable Meat Skewer Box Easy Skewer Tools Kebab Maker BBQ Gadget","1","","Standard Orders","","","","","","0.58","0","0","0","0","0","0","0","0","0","0","0","0","-0.34","0","0.24"
"Oct 10, 2023 3:12:05 PM PDT","18800587351","Order","113-1181713-6190639","Template-set3","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","1","amazon.com","Standard Orders","Amazon","Dorchester","MA","02124","MarketplaceFacilitator","11.99","0.75","0","0","0","0","0","0","0","0","-0.75","-1.80","-3.58","0","0","6.61"
"Oct 10, 2023 3:13:47 PM PDT","18800587351","Liquidations","9159072753551","X002UDBVHR","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 White)","1","","Standard Orders","","","","","","0.65","0","0","0","0","0","0","0","0","0","0","0","0","-0.35","0","0.30"
"Oct 10, 2023 3:16:02 PM PDT","18800587351","Order","113-3927677-2667438","Template-set3","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","1","amazon.com","Standard Orders","Amazon","HOMESTEAD","PA","15120-2065","MarketplaceFacilitator","11.99","0.72","0","0","0","0","0","0","0","0","-0.72","-1.80","-3.58","0","0","6.61"
"Oct 10, 2023 3:16:03 PM PDT","18800587351","Order","114-0000572-6126652","Template-set3","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","1","amazon.com","Standard Orders","Amazon","Chittenden","VT","05737-9846","MarketplaceFacilitator","11.99","0.72","0","0","0","0","0","0","0","0","-0.72","-1.80","-3.58","0","0","6.61"
"Oct 10, 2023 3:16:24 PM PDT","18800587351","Order","111-5760066-5716218","2pack-chargerprotector-white&gray","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","HUMMELSTOWN","PA","17036-8952","MarketplaceFacilitator","8.99","0.54","0","0","0","0","0","0","0","0","-0.54","-1.35","-3.09","0","0","4.55"
"Oct 10, 2023 3:16:47 PM PDT","18800587351","Order","111-9163805-9389815","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","NEW YORK","NY","10022-8325","MarketplaceFacilitator","9.99","0.89","0","0","0","0","0","0","0","0","-0.89","-1.50","-3.47","0","0","5.02"
"Oct 10, 2023 3:16:54 PM PDT","18800587351","Order","114-3126093-4525862","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 1","1","amazon.com","Standard Orders","Amazon","FAYETTEVILLE","NC","28306-4301","MarketplaceFacilitator","9.99","0.70","0","0","0","0","0","0","0","0","-0.70","-1.50","-3.47","0","0","5.02"
