"request-date","order-id","order-type","order-status","last-updated-date","sku","fnsku","disposition","requested-quantity","cancelled-quantity","disposed-quantity","shipped-quantity","in-process-quantity","removal-fee","currency"
"2023-09-22T19:21:36-07:00","230923PY6","Liquidations","Pending","2023-09-22T23:47:44-07:00","10-Pack-Adhesive punch","X003RX73ZX","Unsellable","2","0",,"2","0",,
"2023-09-22T19:21:36-07:00","230923PY6","Liquidations","Pending","2023-09-22T23:47:44-07:00","4U-GGNP-22F6","X003SMOTOB","Unsellable","1","0",,"1","0",,
"2023-09-22T19:21:36-07:00","230923PY6","Liquidations","Pending","2023-09-22T23:47:44-07:00","Auto-Bag-Suede-Black","X003U37SKF","Unsellable","1","0",,"1","0",,
"2023-09-20T19:29:39-07:00","kSLUWd9mZo","Disposal","Completed","2023-09-29T19:48:17-07:00","XL-RPK0-R1MV","X0028QC9OP","Unsellable","1","0","1",,"0","0.97","USD"
"2023-09-20T19:29:39-07:00","kSLUWd9mZo","Disposal","Completed","2023-09-29T19:48:17-07:00","NA-IJIA-SZS9","X002GW0GM3","Unsellable","1","0","1",,"0","0.97","USD"
"2023-09-20T19:29:39-07:00","kSLUWd9mZo","Disposal","Completed","2023-09-29T19:48:17-07:00","KR-RB46-THOW","X002TPQ8ZL","Unsellable","1","0","1",,"0","0.97","USD"
"2023-09-20T19:29:39-07:00","kSLUWd9mZo","Disposal","Completed","2023-09-29T19:48:17-07:00","V6-9SRV-QZIZ","X002UDI1VV","Unsellable","1","0","1",,"0","0.97","USD"
"2023-09-20T19:29:39-07:00","kSLUWd9mZo","Disposal","Completed","2023-09-29T19:48:17-07:00","BE-W3LE-59Z4","X003U2V3NT","Unsellable","1","0","1",,"0","0.97","USD"
"2023-09-19T22:26:57-07:00","230920YJU","Liquidations","Completed","2023-09-27T11:14:52-07:00","KG-8JKR-RC81","X002UDIWNX","Unsellable","1","0",,"1","0","0.00","USD"
"2023-09-19T22:26:57-07:00","230920YJU","Liquidations","Completed","2023-09-27T11:14:52-07:00","Template-set3","X003A8GAYP","Unsellable","3","0",,"3","0","0.00","USD"
"2023-09-19T22:26:57-07:00","230920YJU","Liquidations","Completed","2023-09-27T11:14:52-07:00","2pack-chargerprotector-white&amp;gray","X003KD711B","Unsellable","1","0",,"1","0","0.00","USD"
"2023-09-19T22:26:57-07:00","230920YJU","Liquidations","Completed","2023-09-27T11:14:52-07:00","2pack-chargerprotector-pink&amp;black","X003KD945H","Unsellable","1","0",,"1","0","0.00","USD"
"2023-09-19T22:26:57-07:00","230920YJU","Liquidations","Completed","2023-09-27T11:14:52-07:00","4pack-chargerprotector","X003KD97CR","Unsellable","4","0",,"4","0","0.00","USD"
"2023-09-19T22:26:57-07:00","230920YJU","Liquidations","Completed","2023-09-27T11:14:52-07:00","Sport-Roller-3pcs","X003TO2KL7","Unsellable","2","0",,"2","0","0.00","USD"
"2023-09-19T22:26:57-07:00","230920YJU","Liquidations","Completed","2023-09-27T11:14:52-07:00","BE-W3LE-59Z4","X003U2V3NT","Unsellable","2","0",,"2","0","0.00","USD"
"2023-09-19T22:26:57-07:00","230920YJU","Liquidations","Completed","2023-09-27T11:14:52-07:00","Auto-Bag-Leather-Black","X003U30AYV","Unsellable","1","0",,"1","0","0.00","USD"
"2023-09-19T22:26:57-07:00","230920YJU","Liquidations","Completed","2023-09-27T11:14:52-07:00","Sport-bag-Blue","X003W3V6ZL","Unsellable","1","0",,"1","0","0.00","USD"
"2023-09-13T02:39:13-07:00","2309131A8C","Liquidations","Completed","2023-09-30T07:40:09-07:00","EK-APQA-YGQB","X0033S6WEF","Sellable","1","0",,"1","0","0.00","USD"
"2023-09-13T02:39:13-07:00","2309131A8C","Liquidations","Completed","2023-09-30T07:40:09-07:00","Screen-8pcs","X003FSGFHH","Sellable","1","1",,"0","0",,
"2023-09-13T02:39:13-07:00","2309131A8C","Liquidations","Completed","2023-09-30T07:40:09-07:00","Screen-16packs","X003K4UM4X","Sellable","1","0",,"1","0","0.00","USD"
"2023-09-13T02:38:05-07:00","2309131A5P","Liquidations","Pending","2023-09-13T05:04:11-07:00","PQ-VAPU-PB7S","X002BC0MTF","Unsellable","1","0",,"1","0",,
"2023-09-13T02:38:05-07:00","2309131A5P","Liquidations","Pending","2023-09-13T05:04:11-07:00","NA-IJIA-SZS9","X002GW0GM3","Unsellable","1","0",,"1","0",,
"2023-09-13T02:38:05-07:00","2309131A5P","Liquidations","Pending","2023-09-13T05:04:11-07:00","G8-CO5L-EOL6","X002HF85EP","Unsellable","1","0",,"1","0",,
"2023-09-13T02:38:05-07:00","2309131A5P","Liquidations","Pending","2023-09-13T05:04:11-07:00","H5-MZXZ-04N5","X002UDI1W5","Unsellable","1","0",,"1","0",,
"2023-09-13T02:38:05-07:00","2309131A5P","Liquidations","Pending","2023-09-13T05:04:11-07:00","ER-20K5-JXAF","X002VN8FIT","Unsellable","1","0",,"1","0",,
"2023-09-13T02:38:05-07:00","2309131A5P","Liquidations","Pending","2023-09-13T05:04:11-07:00","UV-T1KY-367W","X0030CGYG5","Unsellable","1","0",,"1","0",,
"2023-09-13T02:38:05-07:00","2309131A5P","Liquidations","Pending","2023-09-13T05:04:11-07:00","Template-set3","X003A8GAYP","Unsellable","3","0",,"3","0",,
"2023-09-13T02:38:05-07:00","2309131A5P","Liquidations","Pending","2023-09-13T05:04:11-07:00","Breaker-04","X003K54XY7","Unsellable","1","0",,"1","0",,
"2023-09-13T02:38:05-07:00","2309131A5P","Liquidations","Pending","2023-09-13T05:04:11-07:00","9K-FBJO-XTOF","X003K6AQYR","Unsellable","1","0",,"1","0",,
"2023-09-13T02:38:05-07:00","2309131A5P","Liquidations","Pending","2023-09-13T05:04:11-07:00","Dumpling-2packs","X003KCWVET","Unsellable","2","0",,"2","0",,
"2023-09-13T02:38:05-07:00","2309131A5P","Liquidations","Pending","2023-09-13T05:04:11-07:00","2pack-chargerprotector-white&amp;gray","X003KD711B","Unsellable","1","0",,"1","0",,
"2023-09-13T02:38:05-07:00","2309131A5P","Liquidations","Pending","2023-09-13T05:04:11-07:00","4pack-chargerprotector","X003KD97CR","Unsellable","9","2",,"6","1",,
"2023-09-13T02:38:05-07:00","2309131A5P","Liquidations","Pending","2023-09-13T05:04:11-07:00","10-Pack-Adhesive punch","X003RX73ZX","Unsellable","1","0",,"1","0",,
"2023-09-13T02:38:05-07:00","2309131A5P","Liquidations","Pending","2023-09-13T05:04:11-07:00","BE-W3LE-59Z4","X003U2V3NT","Unsellable","3","0",,"3","0",,
"2023-09-05T20:18:20-07:00","1ueGfG1onl","Disposal","Completed","2023-09-30T21:36:19-07:00","YM-DCJF-STWH","X002BBZ4MB","Unsellable","1","0","1",,"0","1.46","USD"
"2023-09-05T20:18:20-07:00","1ueGfG1onl","Disposal","Completed","2023-09-30T21:36:19-07:00","C5-3MBH-AW2X","X002CII6L9","Unsellable","1","1","0",,"0",,
"2023-09-05T20:18:20-07:00","1ueGfG1onl","Disposal","Completed","2023-09-30T21:36:19-07:00","Template-8in","X003A8K93X","Unsellable","1","1","0",,"0",,
"2023-09-05T20:18:20-07:00","1ueGfG1onl","Disposal","Completed","2023-09-30T21:36:19-07:00","2-pack-Lampnew-360socket-USB disco","X003IW16QZ","Unsellable","1","1","0",,"0",,
"2023-09-05T20:18:20-07:00","1ueGfG1onl","Disposal","Completed","2023-09-30T21:36:19-07:00","10-Pack-Adhesive punch","X003RX73ZX","Unsellable","7","2","5",,"0","7.30","USD"
"2023-09-05T20:18:20-07:00","1ueGfG1onl","Disposal","Completed","2023-09-30T21:36:19-07:00","2F-8PCN-YPAO","X003SMO8PV","Unsellable","1","0","1",,"0","1.46","USD"
"2023-09-05T18:37:03-07:00","bB1XbylbGe","Liquidations","Completed","2023-09-14T21:05:45-07:00","C5-3MBH-AW2X","X002CII6L9","Unsellable","1","0",,"1","0","0.00","USD"
"2023-09-05T18:37:03-07:00","bB1XbylbGe","Liquidations","Completed","2023-09-14T21:05:45-07:00","2-pack-Lampnew-360socket-USB disco","X003IW16QZ","Unsellable","1","0",,"1","0","0.00","USD"
"2023-09-05T18:37:03-07:00","bB1XbylbGe","Liquidations","Completed","2023-09-14T21:05:45-07:00","10-Pack-Adhesive punch","X003RX73ZX","Unsellable","3","0",,"3","0","0.00","USD"
"2023-09-02T02:18:45-07:00","23090219A9","Liquidations","Completed","2023-09-10T20:28:13-07:00","G8-CO5L-EOL6","X002HF85EP","Unsellable","1","0",,"1","0","0.00","USD"
"2023-09-02T02:18:45-07:00","23090219A9","Liquidations","Completed","2023-09-10T20:28:13-07:00","Template-set3","X003A8GAYP","Unsellable","2","0",,"2","0","0.00","USD"
"2023-09-02T02:18:45-07:00","23090219A9","Liquidations","Completed","2023-09-10T20:28:13-07:00","2-pack-Lampnew-360socket-USB disco","X003IW16QZ","Unsellable","1","1",,"0","0",,
"2023-09-02T02:18:45-07:00","23090219A9","Liquidations","Completed","2023-09-10T20:28:13-07:00","9K-FBJO-XTOF","X003K6AQYR","Unsellable","1","0",,"1","0","0.00","USD"
"2023-09-02T02:18:45-07:00","23090219A9","Liquidations","Completed","2023-09-10T20:28:13-07:00","Dumpling-2packs","X003KCWVET","Unsellable","1","0",,"1","0","0.00","USD"
"2023-09-02T02:18:45-07:00","23090219A9","Liquidations","Completed","2023-09-10T20:28:13-07:00","2pack-chargerprotector-pink&amp;black","X003KD945H","Unsellable","1","0",,"1","0","0.00","USD"
"2023-09-02T02:18:45-07:00","23090219A9","Liquidations","Completed","2023-09-10T20:28:13-07:00","4pack-chargerprotector","X003KD97CR","Unsellable","4","0",,"4","0","0.00","USD"
"2023-09-02T02:18:45-07:00","23090219A9","Liquidations","Completed","2023-09-10T20:28:13-07:00","Dumpling2-4packs","X003KK5M2T","Unsellable","1","0",,"1","0","0.00","USD"
"2023-09-02T02:18:45-07:00","23090219A9","Liquidations","Completed","2023-09-10T20:28:13-07:00","Sport-Roller-3pcs","X003TO2KL7","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-30T20:35:10-07:00","230831TD7","Liquidations","Completed","2023-09-20T11:38:40-07:00","Template-set3-cut1","X003A8B6O9","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-30T20:35:10-07:00","230831TD7","Liquidations","Completed","2023-09-20T11:38:40-07:00","Template-set3","X003A8GAYP","Unsellable","5","1",,"4","0","0.00","USD"
"2023-08-30T20:35:10-07:00","230831TD7","Liquidations","Completed","2023-09-20T11:38:40-07:00","Dumpling-2packs","X003KCWVET","Unsellable","2","0",,"2","0","0.00","USD"
"2023-08-30T20:35:10-07:00","230831TD7","Liquidations","Completed","2023-09-20T11:38:40-07:00","2pack-chargerprotector-white&amp;gray","X003KD711B","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-30T20:35:10-07:00","230831TD7","Liquidations","Completed","2023-09-20T11:38:40-07:00","4pack-chargerprotector","X003KD97CR","Unsellable","7","3",,"4","0","0.00","USD"
"2023-08-30T20:35:10-07:00","230831TD7","Liquidations","Completed","2023-09-20T11:38:40-07:00","2-pack-Ivory","X003KX4KVZ","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-30T20:35:10-07:00","230831TD7","Liquidations","Completed","2023-09-20T11:38:40-07:00","10-Pack-Adhesive punch","X003RX73ZX","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-25T03:12:38-07:00","2308251BSR","Liquidations","Cancelled","2023-08-25T07:04:01-07:00","EK-APQA-YGQB","X0033S6WEF","Sellable","1","1",,"0","0",,
"2023-08-25T03:12:12-07:00","2308251BR7","Liquidations","Completed","2023-09-09T06:55:15-07:00","PQ-VAPU-PB7S","X002BC0MTF","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-25T03:12:12-07:00","2308251BR7","Liquidations","Completed","2023-09-09T06:55:15-07:00","NA-IJIA-SZS9","X002GW0GM3","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-25T03:12:12-07:00","2308251BR7","Liquidations","Completed","2023-09-09T06:55:15-07:00","Template-set3-cut1","X003A8B6O9","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-25T03:12:12-07:00","2308251BR7","Liquidations","Completed","2023-09-09T06:55:15-07:00","Template-set3","X003A8GAYP","Unsellable","6","1",,"5","0","0.00","USD"
"2023-08-25T03:12:12-07:00","2308251BR7","Liquidations","Completed","2023-09-09T06:55:15-07:00","Dumpling-2packs","X003KCWVET","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-25T03:12:12-07:00","2308251BR7","Liquidations","Completed","2023-09-09T06:55:15-07:00","2pack-chargerprotector-white&amp;gray","X003KD711B","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-25T03:12:12-07:00","2308251BR7","Liquidations","Completed","2023-09-09T06:55:15-07:00","4pack-chargerprotector","X003KD97CR","Unsellable","3","1",,"2","0","0.00","USD"
"2023-08-25T03:12:12-07:00","2308251BR7","Liquidations","Completed","2023-09-09T06:55:15-07:00","10-Pack-Adhesive punch","X003RX73ZX","Unsellable","4","0",,"4","0","0.00","USD"
"2023-08-25T03:12:12-07:00","2308251BR7","Liquidations","Completed","2023-09-09T06:55:15-07:00","BE-W3LE-59Z4","X003U2V3NT","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-25T03:12:12-07:00","2308251BR7","Liquidations","Completed","2023-09-09T06:55:15-07:00","Auto-Bag-Suede-Black-Set","X003U37QST","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-20T21:05:22-07:00","YSGUqrle9C","Disposal","Completed","2023-09-25T12:40:32-07:00","ER-PXVS-SGS2","X001X335EH","Unsellable","1","1","0",,"0",,
"2023-08-20T21:05:22-07:00","YSGUqrle9C","Disposal","Completed","2023-09-25T12:40:32-07:00","YM-DCJF-STWH","X002BBZ4MB","Unsellable","2","0","2",,"0","2.92","USD"
"2023-08-20T21:05:22-07:00","YSGUqrle9C","Disposal","Completed","2023-09-25T12:40:32-07:00","NA-IJIA-SZS9","X002GW0GM3","Unsellable","1","0","1",,"0","0.97","USD"
"2023-08-20T21:05:22-07:00","YSGUqrle9C","Disposal","Completed","2023-09-25T12:40:32-07:00","1R-UXYH-YNJ4","X002HF85EF","Unsellable","1","1","0",,"0",,
"2023-08-20T21:05:22-07:00","YSGUqrle9C","Disposal","Completed","2023-09-25T12:40:32-07:00","G8-CO5L-EOL6","X002HF85EP","Unsellable","2","2","0",,"0",,
"2023-08-20T21:05:22-07:00","YSGUqrle9C","Disposal","Completed","2023-09-25T12:40:32-07:00","QQ-PCQL-S43B","X002L0EXYR","Unsellable","1","1","0",,"0",,
"2023-08-20T21:05:22-07:00","YSGUqrle9C","Disposal","Completed","2023-09-25T12:40:32-07:00","KR-RB46-THOW","X002TPQ8ZL","Unsellable","2","0","2",,"0","1.94","USD"
"2023-08-20T21:05:22-07:00","YSGUqrle9C","Disposal","Completed","2023-09-25T12:40:32-07:00","HY-FPG1-H2SQ","X002UDBVHH","Unsellable","1","1","0",,"0",,
"2023-08-20T21:05:22-07:00","YSGUqrle9C","Disposal","Completed","2023-09-25T12:40:32-07:00","H5-MZXZ-04N5","X002UDI1W5","Unsellable","1","0","1",,"0","0.97","USD"
"2023-08-20T21:05:22-07:00","YSGUqrle9C","Disposal","Completed","2023-09-25T12:40:32-07:00","UV-T1KY-367W","X0030CGYG5","Unsellable","1","0","1",,"0","0.97","USD"
"2023-08-20T21:05:22-07:00","YSGUqrle9C","Disposal","Completed","2023-09-25T12:40:32-07:00","ZI-GZPX-OF5G","X003IT3YK9","Unsellable","1","1","0",,"0",,
"2023-08-20T21:05:22-07:00","YSGUqrle9C","Disposal","Completed","2023-09-25T12:40:32-07:00","9K-FBJO-XTOF","X003K6AQYR","Unsellable","1","0","1",,"0","0.97","USD"
"2023-08-20T21:05:22-07:00","YSGUqrle9C","Disposal","Completed","2023-09-25T12:40:32-07:00","Dumpling-Yellow","X003KCYD63","Unsellable","1","0","1",,"0","0.97","USD"
"2023-08-20T21:05:22-07:00","YSGUqrle9C","Disposal","Completed","2023-09-25T12:40:32-07:00","2-pack-Ivory","X003KX4KVZ","Unsellable","1","0","1",,"0","1.46","USD"
"2023-08-20T21:05:22-07:00","YSGUqrle9C","Disposal","Completed","2023-09-25T12:40:32-07:00","BE-W3LE-59Z4","X003U2V3NT","Unsellable","1","1","0",,"0",,
"2023-08-20T18:44:22-07:00","zkl1btUgfR","Liquidations","Pending","2023-08-21T23:07:24-07:00","ER-PXVS-SGS2","X001X335EH","Unsellable","1","0",,"1","0",,
"2023-08-20T18:44:22-07:00","zkl1btUgfR","Liquidations","Pending","2023-08-21T23:07:24-07:00","1R-UXYH-YNJ4","X002HF85EF","Unsellable","1","0",,"1","0",,
"2023-08-20T18:44:22-07:00","zkl1btUgfR","Liquidations","Pending","2023-08-21T23:07:24-07:00","G8-CO5L-EOL6","X002HF85EP","Unsellable","2","0",,"2","0",,
"2023-08-20T18:44:22-07:00","zkl1btUgfR","Liquidations","Pending","2023-08-21T23:07:24-07:00","QQ-PCQL-S43B","X002L0EXYR","Unsellable","1","0",,"1","0",,
"2023-08-20T18:44:22-07:00","zkl1btUgfR","Liquidations","Pending","2023-08-21T23:07:24-07:00","UV-T1KY-367W","X0030CGYG5","Unsellable","1","0",,"0","1",,
"2023-08-20T18:44:22-07:00","zkl1btUgfR","Liquidations","Pending","2023-08-21T23:07:24-07:00","ZI-GZPX-OF5G","X003IT3YK9","Unsellable","1","0",,"1","0",,
"2023-08-20T18:44:22-07:00","zkl1btUgfR","Liquidations","Pending","2023-08-21T23:07:24-07:00","9K-FBJO-XTOF","X003K6AQYR","Unsellable","1","0",,"1","0",,
"2023-08-20T18:44:22-07:00","zkl1btUgfR","Liquidations","Pending","2023-08-21T23:07:24-07:00","BE-W3LE-59Z4","X003U2V3NT","Unsellable","1","0",,"1","0",,
"2023-08-19T21:14:02-07:00","230820V4M","Liquidations","Completed","2023-09-21T07:43:14-07:00","BeanSlicer-StoragePeeler","X003DL1VI9","Sellable","1","0",,"1","0","0.00","USD"
"2023-08-19T21:14:02-07:00","230820V4M","Liquidations","Completed","2023-09-21T07:43:14-07:00","Screen-8pcs","X003FSGFHH","Sellable","1","1",,"0","0",,
"2023-08-19T21:14:02-07:00","230820V4M","Liquidations","Completed","2023-09-21T07:43:14-07:00","SpoonRest-Green&amp;Ivory","X003GAJEUT","Sellable","1","0",,"1","0","0.00","USD"
"2023-08-19T21:14:02-07:00","230820V4M","Liquidations","Completed","2023-09-21T07:43:14-07:00","Screen-16packs","X003K4UM4X","Sellable","2","2",,"0","0",,
"2023-08-16T07:48:40-07:00","2308161OJM","Liquidations","Completed","2023-09-01T06:35:04-07:00","XL-RPK0-R1MV","X0028QC9OP","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-16T07:48:40-07:00","2308161OJM","Liquidations","Completed","2023-09-01T06:35:04-07:00","BK-SRB5-DBHK","X002BGVME5","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-16T07:48:40-07:00","2308161OJM","Liquidations","Completed","2023-09-01T06:35:04-07:00","Template-set3","X003A8GAYP","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-16T07:48:40-07:00","2308161OJM","Liquidations","Completed","2023-09-01T06:35:04-07:00","Dumpling-2packs","X003KCWVET","Unsellable","2","0",,"2","0","0.00","USD"
"2023-08-16T07:48:40-07:00","2308161OJM","Liquidations","Completed","2023-09-01T06:35:04-07:00","4pack-chargerprotector","X003KD97CR","Unsellable","2","1",,"1","0","0.00","USD"
"2023-08-16T07:48:40-07:00","2308161OJM","Liquidations","Completed","2023-09-01T06:35:04-07:00","Dumpling2-4packs","X003KK5M2T","Unsellable","1","1",,"0","0",,
"2023-08-16T07:48:40-07:00","2308161OJM","Liquidations","Completed","2023-09-01T06:35:04-07:00","UpgradeSpoonRest-Ivory","X003KZP4SV","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-16T07:48:40-07:00","2308161OJM","Liquidations","Completed","2023-09-01T06:35:04-07:00","10-Pack-Adhesive punch","X003RX73ZX","Unsellable","3","0",,"3","0","0.00","USD"
"2023-08-16T07:48:40-07:00","2308161OJM","Liquidations","Completed","2023-09-01T06:35:04-07:00","9B-VS2B-VRE4","X003SMBGKB","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-12T10:43:24-07:00","2308131XF","Liquidations","Completed","2023-09-22T01:46:44-07:00","YM-DCJF-STWH","X002BBZ4MB","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-12T10:43:24-07:00","2308131XF","Liquidations","Completed","2023-09-22T01:46:44-07:00","XH-M883-PUD3","X002BC42V9","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-12T10:43:24-07:00","2308131XF","Liquidations","Completed","2023-09-22T01:46:44-07:00","KR-RB46-THOW","X002TPQ8ZL","Unsellable","1","1",,"0","0",,
"2023-08-12T10:43:24-07:00","2308131XF","Liquidations","Completed","2023-09-22T01:46:44-07:00","UV-T1KY-367W","X0030CGYG5","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-12T10:43:24-07:00","2308131XF","Liquidations","Completed","2023-09-22T01:46:44-07:00","ZW-QWQO-GLBK","X0032LIU4D","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-12T10:43:24-07:00","2308131XF","Liquidations","Completed","2023-09-22T01:46:44-07:00","Template-8in","X003A8K93X","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-12T10:43:24-07:00","2308131XF","Liquidations","Completed","2023-09-22T01:46:44-07:00","2-pack-Lampnew-360socket","X003IWFZDP","Unsellable","2","0",,"2","0","0.00","USD"
"2023-08-12T10:43:24-07:00","2308131XF","Liquidations","Completed","2023-09-22T01:46:44-07:00","Breaker-04","X003K54XY7","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-12T10:43:24-07:00","2308131XF","Liquidations","Completed","2023-09-22T01:46:44-07:00","9K-FBJO-XTOF","X003K6AQYR","Unsellable","2","0",,"2","0","0.00","USD"
"2023-08-12T10:43:24-07:00","2308131XF","Liquidations","Completed","2023-09-22T01:46:44-07:00","Dumpling-2packs","X003KCWVET","Unsellable","3","0",,"3","0","0.00","USD"
"2023-08-12T10:43:24-07:00","2308131XF","Liquidations","Completed","2023-09-22T01:46:44-07:00","Dumpling-Yellow","X003KCYD63","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-12T10:43:24-07:00","2308131XF","Liquidations","Completed","2023-09-22T01:46:44-07:00","2pack-chargerprotector-white&amp;gray","X003KD711B","Unsellable","1","0",,"1","0","0.00","USD"
"2023-08-12T10:43:24-07:00","2308131XF","Liquidations","Completed","2023-09-22T01:46:44-07:00","4pack-chargerprotector","X003KD97CR","Unsellable","8","2",,"6","0","0.00","USD"
"2023-08-08T20:31:04-07:00","230809T7C","Disposal","Completed","2023-08-17T22:05:26-07:00","2-pack-Ivory","X003KX4KVZ","Sellable","5","0","5",,"0","7.30","USD"
"2023-08-05T19:24:05-07:00","LAThS8RYF3","Disposal","Completed","2023-08-16T18:19:29-07:00","XL-RPK0-R1MV","X0028QC9OP","Unsellable","1","0","1",,"0","0.97","USD"
"2023-08-05T19:24:05-07:00","LAThS8RYF3","Disposal","Completed","2023-08-16T18:19:29-07:00","NA-IJIA-SZS9","X002GW0GM3","Unsellable","1","0","1",,"0","0.97","USD"
"2023-08-05T19:24:05-07:00","LAThS8RYF3","Disposal","Completed","2023-08-16T18:19:29-07:00","J5-PG59-MLTR","X002HF7C9J","Unsellable","1","1","0",,"0",,
"2023-08-05T19:24:05-07:00","LAThS8RYF3","Disposal","Completed","2023-08-16T18:19:29-07:00","ZW-QWQO-GLBK","X0032LIU4D","Unsellable","1","0","1",,"0","3.89","USD"
"2023-08-05T19:24:05-07:00","LAThS8RYF3","Disposal","Completed","2023-08-16T18:19:29-07:00","Template-set3-cut2","X003A8FB8B","Unsellable","1","0","1",,"0","2.20","USD"
"2023-08-05T19:24:05-07:00","LAThS8RYF3","Disposal","Completed","2023-08-16T18:19:29-07:00","Template-set3","X003A8GAYP","Unsellable","2","0","2",,"0","2.92","USD"
"2023-08-05T19:24:05-07:00","LAThS8RYF3","Disposal","Completed","2023-08-16T18:19:29-07:00","2pack-Bathtub-1.6-2.0in","X003FLNV5N","Unsellable","1","0","1",,"0","1.46","USD"
"2023-08-05T18:10:17-07:00","AlfA2MNDj3","Liquidations","Pending","2023-08-06T04:23:54-07:00","J5-PG59-MLTR","X002HF7C9J","Unsellable","1","0",,"1","0",,
"2023-08-05T18:10:17-07:00","AlfA2MNDj3","Liquidations","Pending","2023-08-06T04:23:54-07:00","Template-set3","X003A8GAYP","Unsellable","2","0",,"0","2",,
"2023-08-01T02:25:02-07:00","23080119JK","Liquidations","Completed","2023-08-16T22:16:42-07:00","TX-KPSQ-SPQ1","X0028QCO2R","Unsellable","1","0",,"1","0","0.00","USD"
